text,label
"Subject: re : fw : cowtrap allocation - 4 / 01
i believe so .
from : daren j farmer / enron @ enronxgate on 05 / 23 / 2001 06 : 04 pm
to : carlos j rodriguez / hou / ect @ ect
cc : mary ellenberger / corp / enron @ enron
subject : fw : cowtrap allocation - 4 / 01
carlos ,
is this the gas on blue dolphin ?
d
- - - - - original message - - - - -
from : ellenberger , mary
sent : wednesday , may 23 , 2001 5 : 39 pm
to : viltz , joyce ; meyers , julie ; farmer , daren j .
cc : ray , tess
subject : re : cowtrap allocation - 4 / 01
importance : high
i ' m trying to get this to pull through to unify for payment to spinnaker . volume management shows "" no detail "" .
sitara indicated 685 mmbut 4 / 1 - 4 / 30 expected .
who needs to talk to who to get this fixed .
payment must be set up by noon 5 / 24 / 01 for prompt payment to spinnaker .
thank you and please advise .
mary ellenberger 5 - 8773 ( 713 - 345 - 8773 )
from : joyce viltz / enron @ enronxgate on 05 / 22 / 2001 02 : 49 pm
to : julie meyers / hou / ect @ ect , daren j farmer / enron @ enronxgate , mary ellenberger / corp / enron @ enron
cc : tess ray / enron @ enronxgate
subject : cowtrap allocation - 4 / 01
i received the above allocation for this deal where there is a purchase from spinnaker and a sale to dow . the volumes have not be actualized so there is nothing in volume management . can one of you look into this and get back to me .
thanks ,
joyce",1
"it's not thirsty , consuming passion which drives this movie . no , it's the repetition of said behavior , and so children of the century is more mindless love than mad , more grating and boring than anything else .",0
maryam is more timely now than ever .,1
"as an introduction to the man's theories and influence , derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it's invaluable .",1
topkapi this is not .,0
"depending upon your reaction to this movie , you may never again be able to look at a red felt sharpie pen without disgust , a thrill , or the giggles .",1
"a bracing , unblinking work that serves as a painful elegy and sobering cautionary tale .",1
"Subject: midtex
after comparing hpl ' s numbers with pg & e ' s numbers i have found a few
discrepancies with the tufco volumes .
hpl pg & e
5 / 8 137 . 500 139 . 583
5 / 11 103 . 750 100 . 833
5 / 19 108 . 333 8 . 333
days 8 and 11 have small discrepancies . i got with carlos on the 5 / 19
discrepancy . he checked the numbers sent to him by tufco . he verified that
it should be 8 . 333 . i also checked with steve in gas control regarding what
flowed for tufco . steve told me 8 . 300 . i have gone back into mops and
corrected these volumes . this should impact the ua 4 number . also , this
decreases the midtexas cumulative imbalance . as of 5 / 23 pg & e owes hpl
4 . 649 . if you have any questions , please let me know .
- aimee",1
"Subject: cornhusker 5 / 01
daren :
please enter the demand charge on deal 384258 for the may 2001 tenaska iv sale . mike olsen ' s spreadsheet has $ 2 , 069 , 556 . 32 . i already have the agency fee on deal 514353 .
thanks ,
megan
- - - - - - - - - - - - - - - - - - - - - - forwarded by megan parker / corp / enron on 06 / 05 / 2001 11 : 55 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : michael olsen / enron @ enronxgate on 06 / 05 / 2001 11 : 42 am
to : megan parker / corp / enron @ enron
cc :
subject : cornhusker",0
just the sort of lazy tearjerker that gives movies about ordinary folk a bad name .,0
"it will not appeal to the impatient , but those who like long books and movies will admire the way it accumulates power and depth .",1
it's not as awful as some of the recent hollywood trip tripe . . . but it's far from a groundbreaking endeavor .,0
those outside show business will enjoy a close look at people they don't really want to know .,1
skip work to see it at the first opportunity .,1
a rather average action film that benefits from several funny moments supplied by epps .,0
"you don't need to be a hip-hop fan to appreciate scratch , and that's the mark of a documentary that works .",1
a great ensemble cast can't lift this heartfelt enterprise out of the familiar .,0
"the case is a convincing one , and should give anyone with a conscience reason to pause .",1
"the images are usually abbreviated in favor of mushy obviousness and telegraphed pathos , particularly where whitaker's misfit artist is concerned .",0
this version of h . g . wells' time machine was directed by h . g . wells' great-grandson . they should have found orson welles' great-grandson .,0
"brilliantly written and well-acted , yellow asphalt is an uncompromising film .",1
"a rock-solid gangster movie with a fair amount of suspense , intriguing characters and bizarre bank robberies , plus a heavy dose of father-and-son dynamics .",1
a grimly competent and stolid and earnest military courtroom drama .,1
"functions as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing .",1
"Subject: guadalupe power partners for april 2001
here is the spreadsheet for april . . . . let me know if you have any questions . i also sent it to katherine herrera , and i think paul couvillan will be taking it over pretty soon from katherine .
mark",0
"a road trip that will get you thinking , 'are we there yet ? '",0
"Subject: net out with kinder morgan - beginning march 21 st
megan / kim - - -
please make a note that we did a deal with kinder morgan that nets out and should not be billed or paid . the purchase deal ticket is 682244 @ hardy st . # 980068 & and the sale is 682229 @ mobil beaumont # 981040 for a volume of 30 . 000 mmbtu .
let me know if you have any questions .
thanks ,
mark
x 33396",0
"in between all the emotional seesawing , it's hard to figure the depth of these two literary figures , and even the times in which they lived . but they fascinate in their recklessness .",1
"it has the ability to offend and put off everyone , but it holds you with its outrageousness .",1
"Subject: re : cornhusker
if the plants become an external counterparty , the fee should probably go
back to the
scale in the original contract . the assumption being that the original plant
financing could afford
the escalating fee .
let me know if you want me to look into it any further .
thanks
bob
daren j farmer @ ect
09 / 20 / 2000 07 : 38 am
to : thomas a martin / hou / ect @ ect , bob m hall / na / enron @ enron , steve
jackson / hou / ect @ ect
cc :
subject : cornhusker
please read the message below . what do you think about increasing the fee ?
d
- - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 09 / 20 / 2000 07 : 32
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
john griffith @ enron
09 / 19 / 2000 11 : 28 am
to : daren j farmer / hou / ect @ ect
cc :
subject : cornhusker
darren ,
how are things going ? just a note to reiterate what we talked about
yesterday . rick hill wanted to know what the admin fee would be if the fee
was for an outside counterparty . this admin fee would be for the life of the
project ( through 2019 ) . also , mike mazowita should be calling you to talk
about the plant being down this week through the end of the month . please
let me know if you have any questions or concerns . thanks .
john",0
"the reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then , out of embarrassment or stupidity , not warning anyone .",0
"Subject: california energy crisis
california  , s power crisis has generated heated debate over the last several
months . unfortunately , this debate has generated more heat than light . we
want you to know what the facts are and what we are doing about the crisis .
please spend a few minutes reading the following overview on the situation
and our position on california energy issues .
what happened in california
the source of california  , s current problem is as straightforward as supply
and demand . california  , s economy grew 29 percent since 1998 . this increased
the demand for electricity by 24 percent . at the same time , regulatory
restrictions prevented new generation from getting built in the state . so
demand grew but regulations prevented supplies from being added . the result ,
predictably , is a shortage . this summer , peak capacity will be about 10
percent shy of peak demand , leading to further blackouts in the state .
in addition to the supply and demand imbalance , there are two other related
factors that led to the current crisis . first , the state  , s regulations
forced all sales and purchases into the spot market . the spot market for
power is extraordinarily volatile . the way firms behave in a free market
when faced with such volatility is to construct a portfolio of purchases long
term , medium term and short term , to reduce exposure to this volatility . in
california , state regulation prevented this strategy . this would be the
equivalent of putting the entire state on an adjustable rate mortgage in the
most volatile interest rate environment imaginable . everything was fine
while the power surplus persisted , but when shortages ensued , every megawatt
was purchased at the sky rocketing spot price .
second , retail markets were not deregulated . regulated retail rates remained
in effect , and stranded cost recovery charges were structured to keep
competition out . this meant that utilities were forced to pay high wholesale
prices in the spot market but were only able to recover costs at the
regulated retail rate . they are now nearly bankrupt .
in short , california  , s problems were caused by regulation , not deregulation .
regulations prevented competitors from entering the market , prevented new
generation from being built , and prevented prudent hedging against volatile
spot prices .
at the time california was developing its restructuring plan , enron warned
the state  , s policy makers about these risks and proposed alternatives , which ,
if adopted , would have averted the current crisis .
enron  , s role
many political leaders in the state have elected to fix blame rather than fix
the problem . power sellers , including enron , have been vilified by the
politicians and the media . here are the facts :
? other than a small amount of wind power , enron is not a generator in the
state of california . every megawatt we sold in california we bought in the
same market available to other california purchasers . because we are a
market maker , not a generator , we are not biased toward high prices . we are
interested only in having a market that works so that we can package products
for our customers .
? as a seller to end - use markets in the state , we provided protection from
the problems the states  , utilities , and their customers , now face . we
protected , and still protect , our customers from price volatility .
you may have read that ees recently elected to have the utilities supply
power directly to its customers in california instead of procuring power on
the open market . early reports mischaracterized this as a  enron continues to sign up customers in the state ; and enron
continues to actively manage its risks and capture opportunities in western
power markets . enron  , s primary business is managing risk for our customers
with solutions customized to meet their needs . there has never been more
demand for our products and services .
the solution
the solution to california  , s crisis is also straightforward . in summary , the
state must increase supply , reduce demand , reduce reliance on the spot market
and shore up the financial stability of the state  , s utilities .
increasing supply
california  , s process for siting and permitting new generation is nothing
short of byzantine . enron has built plants elsewhere in the country in less
than a year . in california , it often takes 5 to 7 years . california simply
must streamline this process . ironically , while many of the regulations
generators must overcome are aimed at improving environmental quality , the
regulations are preventing new clean technology from coming online and
displacing current plants , which emit 40 times as much nox . california can
have abundant power and cleaner air by expediting the permitting of new
facilities .
reducing demand
customers in california today have no incentive to reduce or shift demand .
they pay the same rate no matter what the market price is . an open retail
market would trigger demand responses , which would balance supply and demand
at lower prices than today . california should fully open its retail market .
reducing reliance on the spot market
in a truly deregulated market , customers would protect themselves from
volatile spot prices by purchasing some of their requirements on a longer
term , fixed - price basis . the state has instead left procurement in the hands
of the utilities , which it has forced to buy exclusively in the spot market .
opening the market at the retail level will give customers control over their
price risk .
restoring the financial integrity of the state  , s institutions
the utilities in california are not paying their bills . this has led to
greater uncertainty in the market , higher costs , and reduced flexibility to
arrive at lasting solutions . california must permit its utilities to recover
their costs so they can pay their bills and invest in the transmission and
distribution assets necessary to get power from where it is to where it is
needed .
just as important as doing these things , the state must avoid policies that ,
while politically attractive , do not fix the problem or even make matters
worse . price caps have been proposed . they don  , t work ; have never worked ;
and they will not work here . price caps succeed only in creating shortages ,
which then have to be allocated among competing users . imagine how
ineffectively the government would be in determining , for example , whether it
is better to make its limited power supplies available to the imperial valley
or silicon valley . price caps are a surefire way to make the current
shortage worse .
the state has also proposed to take over generation and transmission in
california . there is no reason to believe , and every reason to doubt , that
the state will be more effective than free markets at investing in ,
constructing , operating and maintaining assets . this will also result in
california tax revenues being spent on power transmission and power
generation - - which the private sector can do - - instead of education , roads
and other public goods - - which the private sector cannot do .
as you are approached by people outside the company or are learning about the
crisis from the media , it  , s important for you to know this : we at enron will
continue to serve our customers and we will continue to propose real
solutions to the state .",1
